# This file was created by gnuplotFile.py version $Revision: 160 $ on Tue Oct 16 16:10:41 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.personal.engin.umich.edu$ /Users/jlconlin/Code/python/SourceFiles/procOUTSN.py
# 
# =============================================================================
# 
#    1            2              3            4              5            6              7            8           
# |----------Flux2----------||----------Flux3----------||----------Flux1----------||------FissionSource------|
#  x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   46.062       0             46.062       0             46.062       0.85669       46.062       0.42834      
   46.188       0             46.188       0             46.188       0.83423       46.188       0.41712      
   46.312       0             46.312       0             46.312       0.81173       46.312       0.40587      
   46.438       0             46.438       0             46.438       0.78918       46.438       0.39459      
   46.562       0             46.562       0             46.562       0.76658       46.562       0.38329      
   46.688       0             46.688       0             46.688       0.74393       46.688       0.37197      
   46.812       0             46.812       0             46.812       0.72124       46.812       0.36062      
   46.938       0             46.938       0             46.938       0.6985        46.938       0.34925      
   47.062       0             47.062       0             47.062       0.67572       47.062       0.33786      
   47.188       0             47.188       0             47.188       0.6529        47.188       0.32645      
   47.312       0             47.312       0             47.312       0.63003       47.312       0.31502      
   47.438       0             47.438       0             47.438       0.60713       47.438       0.30356      
   47.562       0             47.562       0             47.562       0.58417       47.562       0.29209      
   47.688       0             47.688       0             47.688       0.56118       47.688       0.28059      
   47.812       0             47.812       0             47.812       0.53815       47.812       0.26907      
   47.938       0             47.938       0             47.938       0.51507       47.938       0.25753      
   48.062       0             48.062       0             48.062       0.49194       48.062       0.24597      
   48.188       0             48.188       0             48.188       0.46877       48.188       0.23439      
   48.312       0             48.312       0             48.312       0.44555       48.312       0.22278      
